x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,label,hand
189.17490005493164,226.09411239624023,250.26906967163086,222.06768035888672,191.6442108154297,235.94934463500977,240.63472747802734,240.58338165283203,239.09910202026367,209.2826271057129,213.19013595581055,214.53920364379883,214.63228225708008,185.9444808959961,185.3546905517578,187.00782775878906,186.9489860534668,162.42055892944336,159.6814250946045,159.18201446533203,158.23822021484375,304.55872535705566,286.47348403930664,253.5080337524414,231.75055503845215,226.29571437835693,189.29022789001465,146.84776782989502,119.5941710472107,94.97159957885742,181.78137302398682,133.9819049835205,102.11809158325195,74.38845634460449,185.64305305480957,142.53313064575195,115.30682802200317,91.80970430374146,198.25534343719482,164.2329454421997,141.79397106170654,120.4152774810791,B,Left
189.1411018371582,226.26474380493164,250.21442413330078,221.40331268310547,190.72547912597656,236.10797882080078,241.03574752807617,241.20721817016602,239.8343276977539,209.3796157836914,213.35941314697266,214.78729248046875,214.9306869506836,185.9530258178711,185.6330680847168,187.3377799987793,187.30710983276367,162.37106323242188,159.84728813171387,159.5675563812256,158.78701210021973,305.48194885253906,286.99962615966797,253.45450401306152,231.9265365600586,226.5336513519287,189.1227149963379,146.48250102996826,119.03930425643921,94.20450210571289,181.67695999145508,133.5504913330078,101.3969349861145,73.29606056213379,185.61960697174072,141.80068016052246,113.7970232963562,89.48410034179688,198.42144012451172,164.1662836074829,141.3951301574707,119.59472179412842,B,Left
189.15555953979492,225.61063766479492,249.31001663208008,221.12651824951172,190.69576263427734,235.42816162109375,240.00808715820312,239.88065719604492,238.3828353881836,208.64608764648438,211.97576522827148,212.72588729858398,212.3340606689453,185.3407096862793,184.38941955566406,185.41500091552734,184.90161895751953,162.05039978027344,159.00285720825195,158.47625732421875,157.58228302001953,304.0379333496094,284.8476505279541,251.49415969848633,229.7256374359131,223.90108108520508,188.54496002197266,145.71576118469238,118.18764925003052,93.25586557388306,181.0847568511963,133.03449153900146,100.77278137207031,72.67644882202148,184.99852180480957,141.42911911010742,113.78434181213379,90.07030248641968,197.70126342773438,163.85005474090576,141.2065315246582,119.77748394012451,B,Left
189.48965072631836,226.12709045410156,250.0240707397461,221.54542922973633,190.9355926513672,235.15092849731445,239.63502883911133,239.71202850341797,238.50244522094727,208.466796875,211.4169692993164,212.14462280273438,211.75283432006836,185.2288055419922,183.90470504760742,184.9032211303711,184.31962966918945,161.95234298706055,158.8529872894287,158.15360069274902,156.9572925567627,304.56393241882324,285.2970027923584,251.86400413513184,230.0678586959839,224.23706531524658,188.9062786102295,145.99651336669922,118.52330446243286,93.52445840835571,181.451096534729,133.29023838043213,100.71327209472656,72.2885513305664,185.37952423095703,141.5899658203125,113.74296426773071,89.65089082717896,198.18273067474365,164.12707328796387,141.35730743408203,119.81067895889282,B,Left
188.80809783935547,225.37151336669922,249.14499282836914,221.58750534057617,191.17015838623047,235.21507263183594,239.8259162902832,239.84453201293945,238.57412338256836,208.4406852722168,211.54468536376953,212.16575622558594,211.7167854309082,185.0929832458496,184.06538009643555,185.0338363647461,184.62810516357422,161.77515029907227,159.0715789794922,158.8857650756836,158.47237586975098,303.6123847961426,284.309606552124,251.14811897277832,229.2906904220581,223.42206001281738,188.1403684616089,145.32596111297607,117.76298761367798,92.69379615783691,180.72865962982178,132.6149082183838,100.08970499038696,71.82180404663086,184.60095405578613,140.64969062805176,112.86163330078125,88.99801969528198,197.2232437133789,163.07822227478027,140.38716316223145,118.90594482421875,B,Left
189.09221649169922,225.86322784423828,250.0672721862793,221.93490982055664,191.28326416015625,235.92889785766602,240.82843780517578,241.1050796508789,239.9705696105957,209.15590286254883,212.22599029541016,212.65106201171875,211.75729751586914,186.06201171875,185.1034164428711,185.90534210205078,184.90650177001953,162.9738426208496,160.50697326660156,160.54643630981445,160.02662658691406,303.902006149292,284.86581802368164,251.17135047912598,228.8528537750244,222.46424674987793,187.9324722290039,144.79408264160156,117.28467464447021,92.31998920440674,180.3671407699585,132.31135368347168,99.97783184051514,71.9732666015625,184.12696838378906,140.2992296218872,112.77109622955322,89.21823263168335,196.73359394073486,162.46098518371582,139.82213973999023,118.53447675704956,B,Left
189.02511596679688,225.7215118408203,249.18340682983398,220.8868408203125,190.59040069580078,235.13154983520508,239.73114013671875,239.88775253295898,238.70689392089844,208.4501075744629,211.04734420776367,211.39951705932617,210.7284927368164,185.47893524169922,183.9862060546875,184.76896286010742,184.06801223754883,162.6183319091797,159.63674545288086,159.44976806640625,158.8864517211914,302.52442359924316,283.5421943664551,250.01678466796875,228.08857440948486,221.46410465240479,187.4120807647705,144.27147388458252,116.65942668914795,91.6891622543335,180.112566947937,131.81084632873535,99.18820381164551,70.99599838256836,183.838791847229,139.91535186767578,112.0262861251831,88.33031415939331,196.18234634399414,162.02784061431885,139.42591667175293,118.25396776199341,B,Left
189.37725067138672,226.13887786865234,249.913330078125,221.6716766357422,191.23340606689453,235.2798843383789,240.37372589111328,240.9396743774414,240.01697540283203,208.60368728637695,211.38790130615234,211.99556350708008,211.38250350952148,185.63339233398438,184.19794082641602,185.23664474487305,184.6769142150879,162.77420043945312,159.9730682373047,160.02662658691406,159.67208862304688,303.26202392578125,284.4294548034668,250.8966064453125,229.0134859085083,222.90191173553467,187.78603076934814,144.7108268737793,116.83304071426392,91.50041341781616,180.5098056793213,132.13265419006348,99.30529117584229,70.83482265472412,184.4280481338501,140.3096580505371,112.44675636291504,88.55286598205566,197.0434284210205,162.69782066345215,139.95692253112793,118.50983619689941,B,Left
189.65938568115234,226.24048233032227,250.06988525390625,221.9157600402832,191.47226333618164,235.38166046142578,240.5542755126953,240.96057891845703,239.72108840942383,208.4899139404297,211.69031143188477,212.21563339233398,211.28271102905273,185.26865005493164,184.14072036743164,184.89953994750977,183.81521224975586,162.1139144897461,159.40479278564453,159.1085433959961,158.232421875,302.6864719390869,283.7483024597168,250.33947944641113,228.49077701568604,222.47616291046143,187.1419858932495,144.12425994873047,116.49473905563354,91.41147136688232,179.66760635375977,131.44680976867676,99.04169082641602,71.01089000701904,183.55633735656738,139.77773666381836,112.27124691009521,88.65393877029419,196.4201545715332,161.98255062103271,139.35121536254883,118.01552295684814,B,Left
188.5641860961914,225.1140594482422,249.14684295654297,221.05857849121094,190.35446166992188,234.48896408081055,239.6101188659668,239.97182846069336,238.86539459228516,207.67881393432617,210.76061248779297,211.37319564819336,210.68883895874023,184.4922637939453,183.37020874023438,184.31072235107422,183.5354995727539,161.5142822265625,159.043550491333,158.86774063110352,158.15401077270508,303.4284210205078,284.7476291656494,250.70448875427246,228.56417655944824,223.25294494628906,187.06568241119385,144.36384201049805,116.5716004371643,91.39792442321777,179.52951908111572,131.68207168579102,99.16424989700317,70.98242282867432,183.5145092010498,139.9422025680542,112.29860544204712,88.43450546264648,196.46777629852295,162.48167037963867,140.03314018249512,118.80913496017456,B,Left
185.06301879882812,211.55170440673828,230.27755737304688,238.68711471557617,246.19598388671875,237.72151947021484,239.80985641479492,238.2436752319336,232.78627395629883,214.50689315795898,218.96245956420898,216.09594345092773,211.10557556152344,190.7782745361328,195.87709426879883,194.80876922607422,189.9936294555664,167.19820022583008,171.24542236328125,172.4512481689453,172.93994903564453,317.2609806060791,314.02092933654785,302.67022132873535,290.72253227233887,272.55615234375,226.86683177947998,198.81553173065186,181.98845386505127,170.0604486465454,217.75573253631592,185.0559425354004,173.08856964111328,167.4770450592041,217.1107006072998,186.57734870910645,170.55333137512207,168.67512702941895,224.144868850708,196.3437795639038,178.43685150146484,168.91525268554688,C,Left
184.89013671875,211.58428192138672,230.75075149536133,239.43588256835938,246.6849136352539,237.47112274169922,240.12048721313477,238.35773468017578,232.92522430419922,214.47345733642578,219.02795791625977,216.14450454711914,211.24147415161133,190.77411651611328,195.7990264892578,194.56714630126953,189.92586135864258,167.14693069458008,171.11181259155273,172.1245574951172,172.57986068725586,317.71056175231934,313.6754035949707,302.08056449890137,289.8679733276367,271.87113761901855,226.44171237945557,198.44311237335205,181.76854133605957,169.2595624923706,217.30200290679932,185.0299072265625,172.86632537841797,166.49737358093262,216.6013240814209,186.24093532562256,170.34657955169678,167.3490285873413,223.82919788360596,196.0727834701538,178.31560134887695,168.25246810913086,C,Left
184.9272346496582,212.77008056640625,232.52264022827148,241.02638244628906,247.83649444580078,238.6474609375,241.16121292114258,239.54980850219727,234.62779998779297,215.5703353881836,219.7428321838379,217.36305236816406,213.6612319946289,191.61828994750977,196.63000106811523,195.7954216003418,192.04801559448242,167.54629135131836,171.67510986328125,173.08748245239258,174.25796508789062,314.1052436828613,309.8550796508789,298.6429023742676,286.37721061706543,268.3563995361328,224.037823677063,195.9792423248291,179.42676544189453,166.39221668243408,214.87329483032227,182.78497695922852,170.52660942077637,163.18965911865234,213.90775680541992,183.75835418701172,167.6986312866211,164.0513277053833,220.62844276428223,193.08998107910156,175.53062438964844,165.3046989440918,C,Left
184.0715217590332,211.78068161010742,231.44336700439453,239.59163665771484,245.8879280090332,237.14170455932617,239.3222427368164,237.81593322753906,232.71862030029297,213.96577835083008,218.22946548461914,215.81565856933594,211.40249252319336,189.99242782592773,194.92881774902344,193.9640998840332,189.69858169555664,166.19121551513672,169.90028381347656,171.0735321044922,171.67631149291992,311.6025924682617,307.51187324523926,295.6614303588867,282.74216651916504,264.0860366821289,220.75482845306396,192.25675106048584,175.13188362121582,162.70185470581055,211.6380500793457,179.01258945465088,166.5662384033203,160.3630256652832,210.99167346954346,180.33329486846924,164.0357208251953,161.18908882141113,218.23206424713135,190.24503707885742,172.33141422271729,162.18761444091797,C,Left
184.6859359741211,212.69607543945312,232.44945526123047,240.49503326416016,246.69628143310547,237.53887176513672,239.72110748291016,238.0314826965332,232.9853057861328,214.46062088012695,218.41970443725586,215.6200408935547,211.1553955078125,190.66635131835938,195.330810546875,194.20021057128906,190.01501083374023,166.79887771606445,170.60129165649414,171.79044723510742,172.4358367919922,311.7297649383545,307.324161529541,295.8044242858887,282.6859188079834,264.2366695404053,220.65622329711914,192.1915054321289,175.29687881469727,163.00726890563965,211.7846918106079,179.31255340576172,166.8497371673584,160.69035530090332,211.33509635925293,180.7939052581787,164.60186004638672,161.49011135101318,218.74597549438477,190.87660789489746,173.0031967163086,162.74880409240723,C,Left
185.38516998291016,213.12225341796875,232.7403450012207,240.83446502685547,246.34897232055664,238.3971405029297,240.6490135192871,239.0900421142578,234.08361434936523,215.42598724365234,219.60899353027344,217.26022720336914,213.2463264465332,191.67875289916992,196.51447296142578,195.6313705444336,191.70965194702148,167.7315902709961,171.62513732910156,172.92591094970703,173.78036499023438,311.72401428222656,306.79161071777344,294.6125793457031,281.2033939361572,262.567834854126,219.7588062286377,191.09670639038086,174.08102989196777,161.90621852874756,210.68944931030273,177.94615745544434,165.20819664001465,158.97339820861816,210.04117012023926,179.22941207885742,162.95866012573242,159.82177734375,217.3689079284668,189.16418552398682,171.37378692626953,161.34218215942383,C,Left
561.0206604003906,511.9081115722656,468.7153625488281,432.24945068359375,399.9779510498047,478.76686096191406,463.16566467285156,443.25111389160156,423.67149353027344,494.82521057128906,477.5429153442383,449.96543884277344,425.0591278076172,512.7442932128906,495.5426788330078,463.5499954223633,435.93318939208984,528.8353729248047,506.37451171875,479.8980712890625,456.03885650634766,329.00811195373535,320.8916473388672,299.5924472808838,296.01027488708496,296.7651844024658,227.942476272583,190.98320960998535,180.02168655395508,179.40917015075684,221.92113876342773,175.76093673706055,168.5965633392334,177.73435592651367,221.98614120483398,175.01317977905273,168.83379936218262,176.83204650878906,228.5299587249756,196.10750198364258,185.285325050354,183.37148666381836,C,Right
450.63724517822266,400.3463363647461,360.5087661743164,327.41146087646484,297.1204948425293,390.37220001220703,370.63697814941406,344.89124298095703,320.87379455566406,400.07015228271484,377.315673828125,342.3097610473633,312.0257568359375,408.4253692626953,383.73199462890625,346.6244125366211,315.6785583496094,410.85365295410156,385.4886245727539,355.87085723876953,328.3045196533203,323.6151695251465,315.88168144226074,288.8756561279297,279.4567680358887,271.0627269744873,216.19015216827393,180.1808738708496,164.48551654815674,158.87392044067383,209.1020679473877,161.3822078704834,148.40874195098877,151.52146339416504,208.62256050109863,160.31978130340576,148.98184776306152,152.58845329284668,213.77798080444336,178.1538963317871,165.36077499389648,162.23660945892334,C,Right
441.3632583618164,388.7055206298828,348.2345962524414,314.7296333312988,284.69852447509766,375.4911804199219,352.3052978515625,324.65648651123047,299.05845642089844,386.0470199584961,357.5802993774414,320.6138229370117,289.58473205566406,396.11019134521484,366.4353561401367,328.17413330078125,296.40506744384766,400.7671356201172,370.32798767089844,339.3018341064453,311.54441833496094,327.56564140319824,318.42830657958984,292.13833808898926,283.9358711242676,275.61378479003906,219.46314811706543,184.3119764328003,170.83162307739258,166.54529571533203,212.36645221710205,166.35851383209229,156.38624668121338,161.16230964660645,212.38798141479492,164.95502471923828,156.16470336914062,160.64732551574707,218.44602584838867,181.8260622024536,169.84673023223877,167.37446308135986,C,Right
552.3171234130859,504.7334671020508,465.94146728515625,430.6715774536133,398.08502197265625,485.7472229003906,465.1048278808594,441.1520767211914,418.5626983642578,496.50203704833984,473.0105972290039,441.69185638427734,413.18870544433594,507.5144958496094,483.4883499145508,449.4577407836914,419.80812072753906,514.9348449707031,488.7665557861328,461.30226135253906,436.01390838623047,322.0715045928955,312.0070266723633,288.21988105773926,281.5107250213623,279.14963722229004,220.71290016174316,187.91725158691406,175.92198371887207,171.5734577178955,215.18052577972412,172.34391689300537,164.2009735107422,169.61289882659912,215.35008430480957,170.79850673675537,162.61507987976074,167.30867385864258,221.40792846679688,189.82990264892578,178.4003448486328,175.20575523376465,C,Right
149.50342178344727,192.89791107177734,232.31807708740234,262.18454360961914,280.38318634033203,217.59490966796875,219.3283462524414,207.31971740722656,203.11798095703125,192.98173904418945,194.52272415161133,184.61936950683594,184.89852905273438,169.8044204711914,171.5716552734375,165.29081344604492,166.20851516723633,147.14069366455078,149.55318450927734,147.56235122680664,148.573637008667,220.81546783447266,215.9558916091919,196.44840717315674,175.70573329925537,159.29466247558594,151.02510452270508,124.10840034484863,151.93485260009766,170.2289342880249,143.1145191192627,118.0885648727417,153.27509880065918,169.29903030395508,139.25963401794434,114.12383079528809,147.3004674911499,164.15173530578613,138.75177383422852,118.00389289855957,142.27954387664795,158.26518058776855,A,Left
145.56734085083008,188.51905822753906,227.7668571472168,256.46453857421875,274.19872283935547,212.14885711669922,213.15385818481445,201.2493133544922,197.3288345336914,187.55792617797852,188.36488723754883,178.5041046142578,178.9086151123047,164.80606079101562,165.83799362182617,159.4627571105957,160.68571090698242,142.75484085083008,144.22673225402832,142.1814727783203,143.95946502685547,221.64204597473145,216.84937477111816,196.65202617645264,175.41297912597656,159.23367977142334,152.2042179107666,125.2708625793457,152.4968719482422,171.08665466308594,144.8908281326294,119.44841623306274,153.87956142425537,170.7795810699463,141.2482738494873,115.4481840133667,148.0039644241333,165.54967403411865,140.72765350341797,120.48039436340332,143.84416580200195,159.52835083007812,A,Left
143.36121559143066,186.5175437927246,226.0787010192871,253.39385986328125,269.59314346313477,209.4241714477539,210.25697708129883,198.66403579711914,194.60954666137695,184.6525764465332,185.63226699829102,176.0647964477539,176.0585594177246,161.84450149536133,162.93437957763672,156.8130111694336,157.73984909057617,139.54557418823242,141.20849609375,139.37566757202148,141.11403465270996,223.8825559616089,219.44862842559814,199.1594696044922,177.03919887542725,160.1213550567627,154.85615730285645,128.0753231048584,155.46873092651367,174.13121223449707,147.85144329071045,122.5554084777832,157.10699558258057,174.0520191192627,144.43426609039307,118.52111577987671,151.48223876953125,169.09832954406738,144.08695220947266,124.13432121276855,147.97372341156006,163.65923881530762,A,Left
141.7618179321289,184.46786880493164,222.64511108398438,250.56428909301758,266.46411895751953,207.50049591064453,208.4162139892578,196.45381927490234,192.50980377197266,183.31396102905273,184.0766143798828,174.2978858947754,174.72057342529297,160.51939010620117,161.3803482055664,155.33239364624023,156.57443046569824,138.0716609954834,139.90117073059082,137.79354095458984,139.2194938659668,224.82327461242676,219.3030023574829,199.26607131958008,177.83552169799805,160.74771881103516,156.12979888916016,128.9459753036499,155.89350700378418,173.9827537536621,148.7801742553711,123.1955623626709,157.3799228668213,173.96550178527832,145.53537368774414,120.55558204650879,152.9531764984131,170.0158166885376,145.81791400909424,125.11088848114014,148.7823486328125,164.6342897415161,A,Left
145.6537628173828,188.51985931396484,227.20439910888672,255.2518081665039,270.92227935791016,211.16697311401367,213.1233787536621,201.2628173828125,196.80282592773438,186.99100494384766,188.43889236450195,178.6326789855957,178.57439041137695,164.20915603637695,165.406494140625,159.4255828857422,160.33180236816406,141.67890548706055,143.456392288208,142.04034805297852,143.8132381439209,222.2256088256836,216.58671855926514,196.74157619476318,174.87685203552246,157.25073337554932,151.9286012649536,124.91157531738281,152.17449188232422,170.87481021881104,144.74215507507324,119.47261333465576,154.03761863708496,171.07881546020508,141.35179996490479,115.88986873626709,148.70829105377197,166.50405406951904,141.28252029418945,120.78098773956299,144.40263748168945,160.46756744384766,A,Left
142.28574752807617,185.3874969482422,223.98794174194336,251.36707305908203,266.36173248291016,207.51794815063477,208.96224975585938,197.4094581604004,193.28933715820312,183.23486328125,184.26061630249023,174.83795166015625,175.00585556030273,160.3859519958496,161.54054641723633,155.68510055541992,156.70570373535156,137.7979278564453,139.46195602416992,137.7966022491455,139.47507858276367,227.5138235092163,221.81716918945312,201.39312744140625,178.99229049682617,160.9416389465332,157.72516250610352,130.6748914718628,157.94923782348633,175.6159543991089,150.43825149536133,125.11692523956299,159.62525367736816,175.60498237609863,146.96638584136963,121.65275573730469,154.69297885894775,171.7855167388916,146.78037643432617,126.47363662719727,150.69047927856445,166.52584075927734,A,Left
145.86275100708008,188.1389617919922,226.58849716186523,254.2287254333496,270.1757049560547,211.9285011291504,212.0896339416504,199.89246368408203,196.59490585327148,187.95698165893555,187.76851654052734,177.7939224243164,179.02015686035156,165.74796676635742,165.76601028442383,159.26734924316406,161.21221542358398,144.07209396362305,144.61085319519043,142.36383438110352,144.63513374328613,223.8685655593872,218.3334445953369,198.3398151397705,176.7976999282837,159.5795774459839,156.37195587158203,128.9161491394043,155.46462535858154,173.04611206054688,148.98294925689697,123.47269535064697,157.0580291748047,173.01910400390625,145.25686740875244,120.19751071929932,151.89893245697021,168.71429443359375,144.69374656677246,124.71941471099854,147.81063079833984,163.25586318969727,A,Left
149.19676780700684,191.21591567993164,229.73190307617188,257.0475769042969,273.1055450439453,214.75177764892578,214.6666717529297,202.73300170898438,199.4916534423828,190.98299026489258,190.44118881225586,180.46245574951172,181.47161483764648,168.96194458007812,168.35681915283203,161.8490219116211,163.81610870361328,147.4549102783203,147.49174118041992,145.26865005493164,147.66379356384277,220.94375610351562,216.14376068115234,195.59520721435547,173.7870740890503,156.5183687210083,153.9218044281006,126.74540519714355,152.87209510803223,170.85029125213623,146.68630599975586,121.41564846038818,154.53343391418457,170.9777069091797,143.019061088562,118.19169759750366,149.54684257507324,166.4955711364746,142.57733345031738,122.8945541381836,145.890212059021,161.36329650878906,A,Left
147.5011444091797,189.72074508666992,227.74219512939453,255.04621505737305,271.63867950439453,212.84076690673828,213.67555618286133,201.52315139770508,197.58987426757812,188.8795280456543,188.9320945739746,179.08306121826172,179.9449920654297,166.6971206665039,167.10382461547852,160.62746047973633,162.17727661132812,145.06869316101074,145.8465576171875,143.64931106567383,145.7561492919922,220.81809997558594,215.76574802398682,195.02758026123047,173.1214714050293,156.27968788146973,152.7786111831665,125.50656795501709,151.9911003112793,170.07235050201416,145.68810939788818,120.65996646881104,154.19225692749023,170.45734405517578,142.16647624969482,116.98110580444336,148.8061809539795,165.93754291534424,141.71849727630615,121.86228275299072,144.72477436065674,159.98777389526367,A,Left
149.17356491088867,191.5970802307129,229.74451065063477,256.87177658081055,272.2018051147461,214.28955078125,215.3588104248047,203.46952438354492,199.56775665283203,190.48269271850586,190.98342895507812,181.16199493408203,181.59425735473633,168.2128143310547,168.72821807861328,162.4669075012207,163.72381210327148,146.27004623413086,147.22936630249023,145.21587371826172,147.02804565429688,220.66140174865723,215.70805549621582,194.6664047241211,172.65934467315674,155.51968574523926,152.68628597259521,126.0732364654541,152.73971557617188,170.1258087158203,145.29961109161377,120.31411170959473,153.9883518218994,169.93716716766357,141.74770832061768,116.7675518989563,148.79725456237793,165.5801296234131,141.55068397521973,121.29678726196289,144.60984706878662,160.03562450408936,A,Left
